0100-01-  WEST EIFEL VOLC FIELD         Germany              50.17  N   6.85  E   600 Maars               Radiocarbon             D7
1600-16=  KICK-'EM-JENNY                W Indies             12.30  N  61.63  W  -160 Submarine volcano   Historical              D1
1600-17=  ST. CATHERINE                 W Indies             12.15  N  61.67  W   840 Stratovolcano       Holocene                U
1700-01=  SNAEFELLSJOKULL               Iceland-W            64.80  N  23.78  W  1448 Stratovolcano       Radiocarbon             D6
1700-02=  LYSUHOLL                      Iceland-W            64.87  N  23.25  W   540 Pyroclastic cones   Holocene                U
1700-03=  LJOSUFJOLL                    Iceland-W            64.87  N  22.23  W   988 Fissure vents       Anthropology            D6
1701-01=  REYKJANESHRYGGUR              Iceland-SW           63.67  N  23.33  W    80 Submarine volcanoes Historical              D1
1701-02=  REYKJANES                     Iceland-SW           63.88  N  22.50  W   230 Crater rows         Historical              D6
1701-03=  KRISUVIK                      Iceland-SW           63.93  N  22.10  W   379 Crater rows         Historical              D6
1701-04=  BRENNISTEINSFJOLL             Iceland-SW           63.92  N  21.83  W   626 Crater rows         Historical              D6
1701-05=  HENGILL                       Iceland-SW           64.18  N  21.33  W   803 Crater rows         Radiocarbon             D6
1701-06=  GRIMSNES                      Iceland-SW           64.03  N  20.87  W   214 Crater rows         Tephrochronology        D7
1701-07=  PRESTAHNUKUR                  Iceland-SW           64.60  N  20.58  W  1390 Subglacial volcano  Radiocarbon             D7
1701-08=  LANGJOKULL                    Iceland-SW           64.75  N  19.98  W  1360 Stratovolcano       Radiocarbon             D6
1701-09=  HOFSJOKULL                    Iceland-SW           64.78  N  18.92  W  1782 Subglacial volcano  Holocene                U
1701-10=  KERLINGARFJOLL                Iceland-SW           64.63  N  19.32  W  1488 Stratovolcano       Holocene                U
1702-01=  VESTMANNAEYJAR                Iceland-S            63.43  N  20.28  W   279 Submarine volcano   Historical              D1
1702-02=  EYJAFJOLL                     Iceland-S            63.63  N  19.62  W  1666 Stratovolcano       Historical              D3
1702-03=  KATLA                         Iceland-S            63.63  N  19.05  W  1512 Subglacial volcano  Historical              D2
1702-04=  TINDFJALLAJOKULL              Iceland-S            63.78  N  19.57  W  1463 Stratovolcano       Holocene                U
1702-05=  TORFAJOKULL                   Iceland-S            63.92  N  19.17  W  1259 Stratovolcano       Historical              D6
1702-06=  VATNAFJOLL                    Iceland-S            63.92  N  19.67  W  1235 Fissure vents       Tephrochronology        D6
1702-07=  HEKLA                         Iceland-S            63.98  N  19.70  W  1491 Stratovolcano       Historical              D1
1703-01=  GRIMSVOTN                     Iceland-NE           64.42  N  17.33  W  1725 Caldera             Historical              D1
1703-02=  LOKI-FOGRUFJOLL               Iceland-NE           64.48  N  17.80  W  1570 Subglacial volcano  Historical              D2
1703-03=  BARDARBUNGA                   Iceland-NE           64.63  N  17.53  W  2000 Stratovolcano       Historical              D2
1703-04=  TUNGNAFELLSJOKULL             Iceland-NE           64.73  N  17.92  W  1535 Stratovolcano       Holocene                U
1703-05=  KVERKFJOLL                    Iceland-NE           64.65  N  16.72  W  1920 Stratovolcano       Historical              D1
1703-06=  ASKJA                         Iceland-NE           65.03  N  16.75  W  1516 Stratovolcano       Historical              D2
1703-07=  FREMRINAMUR                   Iceland-NE           65.43  N  16.65  W   939 Stratovolcano       Tephrochronology        D7
1703-08=  KRAFLA                        Iceland-NE           65.73  N  16.78  W   650 Caldera             Historical              D1
1703-09=  THEISTAREYKJARBUNGA           Iceland              65.88  N  16.83  W   564 Shield volcano      Tephrochronology        D7
1703-10=  TJORNES FRACTURE ZONE         Iceland-N of         66.30  N  17.10  W       Submarine volcano   Historical              D3
1704-01=  ORAEFAJOKULL                  Iceland-SE           64.00  N  16.65  W  2119 Stratovolcano       Historical              D4
1704-02=  ESJUFJOLL                     Iceland-SE           64.27  N  16.65  W  1760 Stratovolcano       Historical              D2
1705-01=  KOLBEINSEY RIDGE              Iceland-N of         66.67  N  18.50  W       Submarine volcano   Historical              D4
1706-01=  JAN MAYEN                     Atl-N-Jan Mayen      71.08  N   8.17  W  2277 Stratovolcano       Historical              D1
1707-01-  UNNAMED                       Arctic Ocean         88.27  N  65.60  W -1500 Submarine volcano   Historical              D2
1801-02=  UNNAMED                       Atlantic-N           49.00  N  34.50  W -1650 Submarine volcano   Historical              D3
1801-03=  UNNAMED                       Atlantic-N           39.95  N  25.83  W -2835 Submarine volcano   Uncertain               ?
1801-04=  UNNAMED                       Atlantic-N           38.75  N  38.08  W -4200 Submarine volcano   Historical              D3
1802-001  FLORES                        Azores               39.40  N  31.17  W   915 Stratovolcano       Radiocarbon             D7
1802-01=  FAYAL                         Azores               38.60  N  28.73  W  1043 Stratovolcano       Historical              D2
1802-02=  PICO                          Azores               38.47  N  28.40  W  2351 Stratovolcano       Historical              D4
1802-03=  SAN JORGE                     Azores               38.65  N  28.08  W  1053 Fissure vent        Historical              D2
1802-04=  GRACIOSA                      Azores               39.02  N  27.97  W   402 Stratovolcano       Holocene                U
1802-05=  TERCEIRA                      Azores               38.73  N  27.32  W  1023 Stratovolcanoes     Historical              D3
1802-07=  DON JOAO DE CASTRO BANK       Azores               38.23  N  26.63  W   -14 Submarine volcano   Historical              D4
1802-08=  SETE CIDADES                  Azores               37.87  N  25.78  W   856 Stratovolcano       Historical              D3
1802-081  UNNAMED                       Azores               37.78  N  25.67  W   350 Pyroclastic cones   Historical              D5
1802-09=  AGUA DE PAU                   Azores               37.77  N  25.47  W   947 Stratovolcano       Historical              D5
1802-10=  FURNAS                        Azores               37.77  N  25.32  W   805 Stratovolcano       Historical              D5
1802-11=  MONACO BANK                   Azores               37.60  N  25.88  W  -197 Submarine volcano   Historical              D2
1803-01-  LA PALMA                      Canary Is            28.58  N  17.83  W  2426 Stratovolcano       Historical              D1
1803-02-  HIERRO                        Canary Is            27.73  N  18.03  W  1500 Shield volcano      Historical              D4
1803-03-  TENERIFE                      Canary Is            28.271 N  16.641 W  3715 Stratovolcano       Historical              D2
1803-04-  GRAN CANARIA                  Canary Is            28.00  N  15.58  W  1950 Fissure vents       Radiocarbon             D7
1803-05-  FUERTEVENTURA                 Canary Is            28.358 N  14.02  W   529 Fissure vents       Holocene                U
1803-06-  LANZAROTE                     Canary Is            29.03  N  13.63  W   670 Fissure vents       Historical              D3
1804-01=  FOGO                          Cape Verde Is        14.95  N  24.35  W  2829 Stratovolcano       Historical              D2
1804-02-  BRAVA                         Cape Verde Is        14.85  N  24.72  W   900 Stratovolcano       Holocene                U
1804-03-  SANTO ANTAO                   Cape Verde Is        17.07  N  25.17  W  1979 Stratovolcano       Holocene                U
1804-04-  SAN VICENTE                   Cape Verde Is        16.85  N  24.97  W   697 Stratovolcano       Holocene                U
1805-01=  UNNAMED                       Atlantic-C            7.00  N  21.83  W -1415 Submarine volcano   Uncertain               ?
1805-02=  UNNAMED                       Atlantic-C            4.20  N  21.45  W -2900 Submarine volcano   Uncertain               ?
1805-03=  UNNAMED                       Atlantic-C            0.58  S  15.83  W -1528 Submarine volcano   Historical              D3
1805-04=  UNNAMED                       Atlantic-C            3.50  S  24.50  W -5300 Submarine volcano   Uncertain               ?
1805-05-  ASCENSION                     Atlantic-S            7.95  S  14.37  W   858 Stratovolcano       Holocene                U
1805-051  TRINDADE                      Atlantic-S           20.514 S  29.331 W   600 Stratovolcano       Holocene                U
1806-01=  TRISTAN DA CUNHA              Atlantic-S           37.092 S  12.28  W  2060 Stratovolcano       Historical              D2
1806-02-  BOUVET                        Atlantic-S           54.42  S   3.35  E   780 Shield volcano      Magnetism               D7
1806-03-  THOMPSON ISLAND               Atlantic-S           53.93  S   5.50  E       Submarine volcano ? Uncertain               ?
1900-01=  BUCKLE ISLAND                 Antarctica           66.80  S 163.25  E  1239 Stratovolcano       Historical              D3
1900-011  YOUNG ISLAND                  Antarctica           66.42  S 162.45  E  1340 Stratovolcano       Fumarolic               U
